time_ms,raw_angle,angle_deg,servo_us,phase,i2c_valid,valid,glitch,status,unwrapped_deg,phase_displacement_deg
100952,3855,338.8184,1040,RIGHT_1040_US,1,1,0,48,-2369.4434,154.0723
100992,3880,341.0156,1040,RIGHT_1040_US,1,1,0,48,-2367.2461,156.2695
101032,3883,341.2793,1040,RIGHT_1040_US,1,1,0,48,-2366.9824,156.5332
101072,3896,342.4219,1040,RIGHT_1040_US,1,1,0,48,-2365.8398,157.6758
101112,3912,343.8281,1040,RIGHT_1040_US,1,1,0,48,-2364.4336,159.0820
101152,3931,345.4980,1040,RIGHT_1040_US,1,1,0,48,-2362.7637,160.7520
101192,-1,-1.0000,1040,RIGHT_1040_US,0,0,0,0,-2362.7637,160.7520
101232,3968,348.7500,1040,RIGHT_1040_US,1,1,0,48,-2359.5117,164.0039
101272,3977,349.5410,1040,RIGHT_1040_US,1,1,0,48,-2358.7207,164.7949
101312,4000,351.5625,1040,RIGHT_1040_US,1,1,0,48,-2356.6992,166.8164
101352,4016,352.9688,1040,RIGHT_1040_US,1,1,0,48,-2355.2930,168.2227
101392,4031,354.2871,1040,RIGHT_1040_US,1,1,0,48,-2353.9746,169.5410
101432,4036,354.7266,1040,RIGHT_1040_US,1,1,0,48,-2353.5352,169.9805
101472,4054,356.3086,1040,RIGHT_1040_US,1,1,0,48,-2351.9531,171.5625
101512,4078,358.4180,1040,RIGHT_1040_US,1,1,0,48,-2349.8438,173.6719
101552,4089,359.3848,1040,RIGHT_1040_US,1,1,0,48,-2348.8770,174.6387
101592,15,1.3184,1040,RIGHT_1040_US,1,1,0,48,-2346.9434,176.5723
101632,33,2.9004,1040,RIGHT_1040_US,1,1,0,48,-2345.3613,178.1543
101672,44,3.8672,1040,RIGHT_1040_US,1,1,0,48,-2344.3945,179.1211
101712,61,5.3613,1040,RIGHT_1040_US,1,1,0,48,-2342.9004,180.6152
101752,87,7.6465,1040,RIGHT_1040_US,1,1,0,48,-2340.6152,182.9004
101792,98,8.6133,1040,RIGHT_1040_US,1,1,0,48,-2339.6484,183.8672
101832,116,10.1953,1040,RIGHT_1040_US,1,1,0,48,-2338.0664,185.4492
101872,127,11.1621,1040,RIGHT_1040_US,1,1,0,48,-2337.0996,186.4160
101912,143,12.5684,1040,RIGHT_1040_US,1,1,0,48,-2335.6934,187.8223
101952,165,14.5020,1040,RIGHT_1040_US,1,1,0,48,-2333.7598,189.7559
101992,177,15.5566,1040,RIGHT_1040_US,1,1,0,48,-2332.7051,190.8105
102032,198,17.4023,1040,RIGHT_1040_US,1,1,0,48,-2330.8594,192.6562
102072,212,18.6328,1040,RIGHT_1040_US,1,1,0,48,-2329.6289,193.8867
102112,227,19.9512,1040,RIGHT_1040_US,1,1,0,48,-2328.3105,195.2051
102152,249,21.8848,1040,RIGHT_1040_US,1,1,0,48,-2326.3770,197.1387
102192,271,23.8184,1040,RIGHT_1040_US,1,1,0,48,-2324.4434,199.0723
102232,279,24.5215,1040,RIGHT_1040_US,1,1,0,48,-2323.7402,199.7754
102272,296,26.0156,1040,RIGHT_1040_US,1,1,0,48,-2322.2461,201.2695
102312,311,27.3340,1040,RIGHT_1040_US,1,1,0,48,-2320.9277,202.5879
102352,338,29.7070,1040,RIGHT_1040_US,1,1,0,48,-2318.5547,204.9609
102392,349,30.6738,1040,RIGHT_1040_US,1,1,0,48,-2317.5879,205.9277
102432,367,32.2559,1040,RIGHT_1040_US,1,1,0,48,-2316.0059,207.5098
102472,394,34.6289,1040,RIGHT_1040_US,1,1,0,48,-2313.6328,209.8828
102512,411,36.1230,1040,RIGHT_1040_US,1,1,0,16,-2312.1387,211.3770
102552,413,36.2988,1040,RIGHT_1040_US,1,1,0,48,-2311.9629,211.5527
102592,442,38.8477,1040,RIGHT_1040_US,1,1,0,48,-2309.4141,214.1016
102632,452,39.7266,1040,RIGHT_1040_US,1,1,0,48,-2308.5352,214.9805
102672,471,41.3965,1040,RIGHT_1040_US,1,1,0,48,-2306.8652,216.6504
102712,-1,-1.0000,1040,RIGHT_1040_US,0,0,0,0,-2306.8652,216.6504
102752,489,42.9785,1040,RIGHT_1040_US,1,1,0,48,-2305.2832,218.2324
102792,505,44.3848,1040,RIGHT_1040_US,1,1,0,48,-2303.8770,219.6387
102832,517,45.4395,1040,RIGHT_1040_US,1,1,0,48,-2302.8223,220.6934
102872,550,48.3398,1040,RIGHT_1040_US,1,1,0,48,-2299.9219,223.5938
102912,553,48.6035,1040,RIGHT_1040_US,1,1,0,48,-2299.6582,223.8574
102952,571,50.1855,1040,RIGHT_1040_US,1,1,0,48,-2298.0762,225.4395
102992,601,52.8223,1040,RIGHT_1040_US,1,1,0,48,-2295.4395,228.0762
103032,613,53.8770,1040,RIGHT_1040_US,1,1,0,48,-2294.3848,229.1309
103072,628,55.1953,1040,RIGHT_1040_US,1,1,0,48,-2293.0664,230.4492
103112,647,56.8652,1040,RIGHT_1040_US,1,1,0,48,-2291.3965,232.1191
103152,659,57.9199,1040,RIGHT_1040_US,1,1,0,48,-2290.3418,233.1738
103192,646,56.7773,1040,RIGHT_1040_US,1,1,0,48,-2291.4844,232.0312
103232,-1,-1.0000,1040,RIGHT_1040_US,0,0,0,0,-2291.4844,232.0312
103272,691,60.7324,1040,RIGHT_1040_US,1,1,0,48,-2287.5293,235.9863
103312,695,61.0840,1040,RIGHT_1040_US,1,1,0,48,-2287.1777,236.3379
103352,700,61.5234,1040,RIGHT_1040_US,1,1,0,48,-2286.7383,236.7773
103392,717,63.0176,1040,RIGHT_1040_US,1,1,0,48,-2285.2441,238.2715
103432,730,64.1602,1040,RIGHT_1040_US,1,1,0,48,-2284.1016,239.4141
103472,764,67.1484,1040,RIGHT_1040_US,1,1,0,48,-2281.1133,242.4023
103512,4095,359.9121,1040,RIGHT_1040_US,1,0,1,40,-2281.1133,242.4023
103552,801,70.4004,1040,RIGHT_1040_US,1,1,0,48,-2277.8613,245.6543
103592,792,69.6094,1040,RIGHT_1040_US,1,1,0,48,-2278.6523,244.8633
103632,823,72.3340,1040,RIGHT_1040_US,1,1,0,48,-2275.9277,247.5879
103672,834,73.3008,1040,RIGHT_1040_US,1,1,0,48,-2274.9609,248.5547
103712,827,72.6855,1040,RIGHT_1040_US,1,1,0,48,-2275.5762,247.9395
103752,834,73.3008,1040,RIGHT_1040_US,1,1,0,48,-2274.9609,248.5547
103792,847,74.4434,1040,RIGHT_1040_US,1,1,0,48,-2273.8184,249.6973
103832,881,77.4316,1040,RIGHT_1040_US,1,1,0,48,-2270.8301,252.6855
103872,898,78.9258,1040,RIGHT_1040_US,1,1,0,48,-2269.3359,254.1797
103912,885,77.7832,1040,RIGHT_1040_US,1,1,0,48,-2270.4785,253.0371
103952,920,80.8594,1040,RIGHT_1040_US,1,1,0,48,-2267.4023,256.1133
103992,942,82.7930,1040,RIGHT_1040_US,1,1,0,48,-2265.4688,258.0469
104032,954,83.8477,1040,RIGHT_1040_US,1,1,0,48,-2264.4141,259.1016
104072,934,82.0898,1040,RIGHT_1040_US,1,1,0,48,-2266.1719,257.3438
104112,969,85.1660,1040,RIGHT_1040_US,1,1,0,48,-2263.0957,260.4199
104152,957,84.1113,1040,RIGHT_1040_US,1,1,0,48,-2264.1504,259.3652
104192,971,85.3418,1040,RIGHT_1040_US,1,1,0,48,-2262.9199,260.5957
104232,998,87.7148,1040,RIGHT_1040_US,1,1,0,48,-2260.5469,262.9688
104272,995,87.4512,1040,RIGHT_1040_US,1,1,0,48,-2260.8105,262.7051
104312,1033,90.7910,1040,RIGHT_1040_US,1,1,0,48,-2257.4707,266.0449
104352,1024,90.0000,1040,RIGHT_1040_US,1,1,0,48,-2258.2617,265.2539
104392,1055,92.7246,1040,RIGHT_1040_US,1,1,0,48,-2255.5371,267.9785
104432,1050,92.2852,1040,RIGHT_1040_US,1,1,0,48,-2255.9766,267.5391
104472,1050,92.2852,1040,RIGHT_1040_US,1,1,0,48,-2255.9766,267.5391
104512,1060,93.1641,1040,RIGHT_1040_US,1,1,0,48,-2255.0977,268.4180
104552,1074,94.3945,1040,RIGHT_1040_US,1,1,0,48,-2253.8672,269.6484
104592,1084,95.2734,1040,RIGHT_1040_US,1,1,0,48,-2252.9883,270.5273
104632,1091,95.8887,1040,RIGHT_1040_US,1,1,0,48,-2252.3730,271.1426
104672,1101,96.7676,1040,RIGHT_1040_US,1,1,0,48,-2251.4941,272.0215
104712,1140,100.1953,1040,RIGHT_1040_US,1,1,0,48,-2248.0664,275.4492
104752,1151,101.1621,1040,RIGHT_1040_US,1,1,0,48,-2247.0996,276.4160
104792,1165,102.3926,1040,RIGHT_1040_US,1,1,0,48,-2245.8691,277.6465
104832,1153,101.3379,1040,RIGHT_1040_US,1,1,0,48,-2246.9238,276.5918
104872,1184,104.0625,1040,RIGHT_1040_US,1,1,0,48,-2244.1992,279.3164
104912,1192,104.7656,1040,RIGHT_1040_US,1,1,0,48,-2243.4961,280.0195
104952,1180,103.7109,1040,RIGHT_1040_US,1,1,0,48,-2244.5508,278.9648
104992,1188,104.4141,1040,RIGHT_1040_US,1,1,0,48,-2243.8477,279.6680
105032,1218,107.0508,1040,RIGHT_1040_US,1,1,0,48,-2241.2109,282.3047
105072,1235,108.5449,1040,RIGHT_1040_US,1,1,0,48,-2239.7168,283.7988
105112,1248,109.6875,1040,RIGHT_1040_US,1,1,0,48,-2238.5742,284.9414
105152,1256,110.3906,1040,RIGHT_1040_US,1,1,0,48,-2237.8711,285.6445
105192,1266,111.2695,1040,RIGHT_1040_US,1,1,0,48,-2236.9922,286.5234
105234,1269,111.5332,1040,RIGHT_1040_US,1,1,0,48,-2236.7285,286.7871
105272,1290,113.3789,1040,RIGHT_1040_US,1,1,0,48,-2234.8828,288.6328
105312,1285,112.9395,1040,RIGHT_1040_US,1,1,0,48,-2235.3223,288.1934
105352,1282,112.6758,1040,RIGHT_1040_US,1,1,0,48,-2235.5859,287.9297
105392,1292,113.5547,1040,RIGHT_1040_US,1,1,0,48,-2234.7070,288.8086
105432,1324,116.3672,1040,RIGHT_1040_US,1,1,0,48,-2231.8945,291.6211
105472,1319,115.9277,1040,RIGHT_1040_US,1,1,0,48,-2232.3340,291.1816
105512,1343,118.0371,1040,RIGHT_1040_US,1,1,0,48,-2230.2246,293.2910
105552,1334,117.2461,1040,RIGHT_1040_US,1,1,0,48,-2231.0156,292.5000
105592,1350,118.6523,1040,RIGHT_1040_US,1,1,0,48,-2229.6094,293.9062
105632,1373,120.6738,1040,RIGHT_1040_US,1,1,0,48,-2227.5879,295.9277
105672,1374,120.7617,1040,RIGHT_1040_US,1,1,0,48,-2227.5000,296.0156
105712,1383,121.5527,1040,RIGHT_1040_US,1,1,0,48,-2226.7090,296.8066
105752,1385,121.7285,1040,RIGHT_1040_US,1,1,0,48,-2226.5332,296.9824
105792,1397,122.7832,1040,RIGHT_1040_US,1,1,0,48,-2225.4785,298.0371
105832,1429,125.5957,1040,RIGHT_1040_US,1,1,0,48,-2222.6660,300.8496
105872,1439,126.4746,1040,RIGHT_1040_US,1,1,0,48,-2221.7871,301.7285
105912,1452,127.6172,1040,RIGHT_1040_US,1,1,0,48,-2220.6445,302.8711
105952,1450,127.4414,1040,RIGHT_1040_US,1,1,0,48,-2220.8203,302.6953
105992,1471,129.2871,1040,RIGHT_1040_US,1,1,0,48,-2218.9746,304.5410
106032,1481,130.1660,1040,RIGHT_1040_US,1,1,0,48,-2218.0957,305.4199
106072,1471,129.2871,1040,RIGHT_1040_US,1,1,0,48,-2218.9746,304.5410
106112,1500,131.8359,1040,RIGHT_1040_US,1,1,0,48,-2216.4258,307.0898
106152,1504,132.1875,1040,RIGHT_1040_US,1,1,0,48,-2216.0742,307.4414
106192,1525,134.0332,1040,RIGHT_1040_US,1,1,0,48,-2214.2285,309.2871
106232,1534,134.8242,1040,RIGHT_1040_US,1,1,0,48,-2213.4375,310.0781
106272,1542,135.5273,1040,RIGHT_1040_US,1,1,0,48,-2212.7344,310.7812
106312,1541,135.4395,1040,RIGHT_1040_US,1,1,0,48,-2212.8223,310.6934
106352,1564,137.4609,1040,RIGHT_1040_US,1,1,0,48,-2210.8008,312.7148
106392,1560,137.1094,1040,RIGHT_1040_US,1,1,0,48,-2211.1523,312.3633
106432,1567,137.7246,1040,RIGHT_1040_US,1,1,0,48,-2210.5371,312.9785
106472,1592,139.9219,1040,RIGHT_1040_US,1,1,0,48,-2208.3398,315.1758
106512,1604,140.9766,1040,RIGHT_1040_US,1,1,0,48,-2207.2852,316.2305
106552,1603,140.8887,1040,RIGHT_1040_US,1,1,0,48,-2207.3730,316.1426
106592,1624,142.7344,1040,RIGHT_1040_US,1,1,0,48,-2205.5273,317.9883
106632,1637,143.8770,1040,RIGHT_1040_US,1,1,0,48,-2204.3848,319.1309
106672,1644,144.4922,1040,RIGHT_1040_US,1,1,0,48,-2203.7695,319.7461
106712,1658,145.7227,1040,RIGHT_1040_US,1,1,0,48,-2202.5391,320.9766
106752,1669,146.6895,1040,RIGHT_1040_US,1,1,0,48,-2201.5723,321.9434
106792,1671,146.8652,1040,RIGHT_1040_US,1,1,0,48,-2201.3965,322.1191
106832,1677,147.3926,1040,RIGHT_1040_US,1,1,0,48,-2200.8691,322.6465
106872,1706,149.9414,1040,RIGHT_1040_US,1,1,0,48,-2198.3203,325.1953
106912,1699,149.3262,1040,RIGHT_1040_US,1,1,0,48,-2198.9355,324.5801
106952,1717,150.9082,1040,RIGHT_1040_US,1,1,0,48,-2197.3535,326.1621
106992,1732,152.2266,1040,RIGHT_1040_US,1,1,0,48,-2196.0352,327.4805
107032,1745,153.3691,1040,RIGHT_1040_US,1,1,0,48,-2194.8926,328.6230
107072,1755,154.2480,1040,RIGHT_1040_US,1,1,0,48,-2194.0137,329.5020
107112,1760,154.6875,1040,RIGHT_1040_US,1,1,0,48,-2193.5742,329.9414
107152,1774,155.9180,1040,RIGHT_1040_US,1,1,0,48,-2192.3438,331.1719
107192,1781,156.5332,1040,RIGHT_1040_US,1,1,0,48,-2191.7285,331.7871
107232,1795,157.7637,1040,RIGHT_1040_US,1,1,0,48,-2190.4980,333.0176
107272,1809,158.9941,1040,RIGHT_1040_US,1,1,0,48,-2189.2676,334.2480
107312,1828,160.6641,1040,RIGHT_1040_US,1,1,0,48,-2187.5977,335.9180
107352,1830,160.8398,1040,RIGHT_1040_US,1,1,0,48,-2187.4219,336.0938
107392,1850,162.5977,1040,RIGHT_1040_US,1,1,0,48,-2185.6641,337.8516
107432,1855,163.0371,1040,RIGHT_1040_US,1,1,0,48,-2185.2246,338.2910
107472,1871,164.4434,1040,RIGHT_1040_US,1,1,0,48,-2183.8184,339.6973
107512,1876,164.8828,1040,RIGHT_1040_US,1,1,0,48,-2183.3789,340.1367
107552,1888,165.9375,1040,RIGHT_1040_US,1,1,0,48,-2182.3242,341.1914
107592,1906,167.5195,1040,RIGHT_1040_US,1,1,0,48,-2180.7422,342.7734
107632,1916,168.3984,1040,RIGHT_1040_US,1,1,0,48,-2179.8633,343.6523
107672,1930,169.6289,1040,RIGHT_1040_US,1,1,0,48,-2178.6328,344.8828
107712,1939,170.4199,1040,RIGHT_1040_US,1,1,0,48,-2177.8418,345.6738
107752,1952,171.5625,1040,RIGHT_1040_US,1,1,0,48,-2176.6992,346.8164
107792,1964,172.6172,1040,RIGHT_1040_US,1,1,0,48,-2175.6445,347.8711
107832,1976,173.6719,1040,RIGHT_1040_US,1,1,0,48,-2174.5898,348.9258
107872,1990,174.9023,1040,RIGHT_1040_US,1,1,0,48,-2173.3594,350.1562
107912,2004,176.1328,1040,RIGHT_1040_US,1,1,0,48,-2172.1289,351.3867
107952,2008,176.4844,1040,RIGHT_1040_US,1,1,0,48,-2171.7773,351.7383
107992,2021,177.6270,1040,RIGHT_1040_US,1,1,0,48,-2170.6348,352.8809
108032,2032,178.5938,1040,RIGHT_1040_US,1,1,0,48,-2169.6680,353.8477
108072,2046,179.8242,1040,RIGHT_1040_US,1,1,0,48,-2168.4375,355.0781
108112,2053,180.4395,1040,RIGHT_1040_US,1,1,0,48,-2167.8223,355.6934
108152,2067,181.6699,1040,RIGHT_1040_US,1,1,0,48,-2166.5918,356.9238
108192,2084,183.1641,1040,RIGHT_1040_US,1,1,0,48,-2165.0977,358.4180
108232,2094,184.0430,1040,RIGHT_1040_US,1,1,0,48,-2164.2188,359.2969
108272,2100,184.5703,1040,RIGHT_1040_US,1,1,0,48,-2163.6914,359.8242
108312,2112,185.6250,1040,RIGHT_1040_US,1,1,0,48,-2162.6367,360.8789
108352,2121,186.4160,1040,RIGHT_1040_US,1,1,0,48,-2161.8457,361.6699
108392,2136,187.7344,1040,RIGHT_1040_US,1,1,0,48,-2160.5273,362.9883
108432,2144,188.4375,1040,RIGHT_1040_US,1,1,0,48,-2159.8242,363.6914
108472,2156,189.4922,1040,RIGHT_1040_US,1,1,0,48,-2158.7695,364.7461
108512,2172,190.8984,1040,RIGHT_1040_US,1,1,0,48,-2157.3633,366.1523
108552,2181,191.6895,1040,RIGHT_1040_US,1,1,0,48,-2156.5723,366.9434
108592,2196,193.0078,1040,RIGHT_1040_US,1,1,0,48,-2155.2539,368.2617
108632,2210,194.2383,1040,RIGHT_1040_US,1,1,0,48,-2154.0234,369.4922
108672,2221,195.2051,1040,RIGHT_1040_US,1,1,0,48,-2153.0566,370.4590
108712,2228,195.8203,1040,RIGHT_1040_US,1,1,0,48,-2152.4414,371.0742
108752,2244,197.2266,1040,RIGHT_1040_US,1,1,0,48,-2151.0352,372.4805
108792,2253,198.0176,1040,RIGHT_1040_US,1,1,0,48,-2150.2441,373.2715
108832,2257,198.3691,1040,RIGHT_1040_US,1,1,0,48,-2149.8926,373.6230
108872,2269,199.4238,1040,RIGHT_1040_US,1,1,0,48,-2148.8379,374.6777
108912,2284,200.7422,1040,RIGHT_1040_US,1,1,0,48,-2147.5195,375.9961
108952,2290,201.2695,1040,RIGHT_1040_US,1,1,0,48,-2146.9922,376.5234
108992,2302,202.3242,1040,RIGHT_1040_US,1,1,0,48,-2145.9375,377.5781
109032,2327,204.5215,1040,RIGHT_1040_US,1,1,0,48,-2143.7402,379.7754
109072,2337,205.4004,1040,RIGHT_1040_US,1,1,0,48,-2142.8613,380.6543
109112,2345,206.1035,1040,RIGHT_1040_US,1,1,0,48,-2142.1582,381.3574
109152,2362,207.5977,1040,RIGHT_1040_US,1,1,0,48,-2140.6641,382.8516
109193,2369,208.2129,1040,RIGHT_1040_US,1,1,0,48,-2140.0488,383.4668
109232,2385,209.6191,1040,RIGHT_1040_US,1,1,0,48,-2138.6426,384.8730
109272,2382,209.3555,1040,RIGHT_1040_US,1,1,0,48,-2138.9062,384.6094
109312,2392,210.2344,1040,RIGHT_1040_US,1,1,0,48,-2138.0273,385.4883
109352,2404,211.2891,1040,RIGHT_1040_US,1,1,0,48,-2136.9727,386.5430
109392,2416,212.3438,1040,RIGHT_1040_US,1,1,0,48,-2135.9180,387.5977
109433,2430,213.5742,1040,RIGHT_1040_US,1,1,0,48,-2134.6875,388.8281
109472,2453,215.5957,1040,RIGHT_1040_US,1,1,0,48,-2132.6660,390.8496
109512,2453,215.5957,1040,RIGHT_1040_US,1,1,0,48,-2132.6660,390.8496
109552,2465,216.6504,1040,RIGHT_1040_US,1,1,0,48,-2131.6113,391.9043
109592,2488,218.6719,1040,RIGHT_1040_US,1,1,0,48,-2129.5898,393.9258
109632,2486,218.4961,1040,RIGHT_1040_US,1,1,0,48,-2129.7656,393.7500
109672,2506,220.2539,1040,RIGHT_1040_US,1,1,0,48,-2128.0078,395.5078
109712,2510,220.6055,1040,RIGHT_1040_US,1,1,0,48,-2127.6562,395.8594
109752,2522,221.6602,1040,RIGHT_1040_US,1,1,0,48,-2126.6016,396.9141
109792,2531,222.4512,1040,RIGHT_1040_US,1,1,0,48,-2125.8105,397.7051
109832,2557,224.7363,1040,RIGHT_1040_US,1,1,0,48,-2123.5254,399.9902
109872,2568,225.7031,1040,RIGHT_1040_US,1,1,0,48,-2122.5586,400.9570
109912,2574,226.2305,1040,RIGHT_1040_US,1,1,0,48,-2122.0312,401.4844
109952,2590,227.6367,1040,RIGHT_1040_US,1,1,0,48,-2120.6250,402.8906
109992,2601,228.6035,1040,RIGHT_1040_US,1,1,0,48,-2119.6582,403.8574
110032,2602,228.6914,1040,RIGHT_1040_US,1,1,0,48,-2119.5703,403.9453
110072,2622,230.4492,1040,RIGHT_1040_US,1,1,0,48,-2117.8125,405.7031
110112,4095,359.9121,1040,RIGHT_1040_US,1,0,1,24,-2117.8125,405.7031
110152,2629,231.0645,1040,RIGHT_1040_US,1,1,0,48,-2117.1973,406.3184
110192,2636,231.6797,1040,RIGHT_1040_US,1,1,0,48,-2116.5820,406.9336
110232,2645,232.4707,1040,RIGHT_1040_US,1,1,0,48,-2115.7910,407.7246
110272,2677,235.2832,1040,RIGHT_1040_US,1,1,0,48,-2112.9785,410.5371
110312,2686,236.0742,1040,RIGHT_1040_US,1,1,0,48,-2112.1875,411.3281
110352,2677,235.2832,1040,RIGHT_1040_US,1,1,0,48,-2112.9785,410.5371
110392,2689,236.3379,1040,RIGHT_1040_US,1,1,0,48,-2111.9238,411.5918
110432,2713,238.4473,1040,RIGHT_1040_US,1,1,0,48,-2109.8145,413.7012
110472,2709,238.0957,1040,RIGHT_1040_US,1,1,0,48,-2110.1660,413.3496
110512,2720,239.0625,1040,RIGHT_1040_US,1,1,0,48,-2109.1992,414.3164
110553,2730,239.9414,1040,RIGHT_1040_US,1,1,0,48,-2108.3203,415.1953
110592,2755,242.1387,1040,RIGHT_1040_US,1,1,0,48,-2106.1230,417.3926
110632,2760,242.5781,1040,RIGHT_1040_US,1,1,0,48,-2105.6836,417.8320
110672,2770,243.4570,1040,RIGHT_1040_US,1,1,0,48,-2104.8047,418.7109
110712,2793,245.4785,1040,RIGHT_1040_US,1,1,0,48,-2102.7832,420.7324
110752,2782,244.5117,1040,RIGHT_1040_US,1,1,0,48,-2103.7500,419.7656
110792,2797,245.8301,1040,RIGHT_1040_US,1,1,0,48,-2102.4316,421.0840
110832,2805,246.5332,1040,RIGHT_1040_US,1,1,0,48,-2101.7285,421.7871
110872,2824,248.2031,1040,RIGHT_1040_US,1,1,0,48,-2100.0586,423.4570
110912,2849,250.4004,1040,RIGHT_1040_US,1,1,0,48,-2097.8613,425.6543
110952,2847,250.2246,1040,RIGHT_1040_US,1,1,0,48,-2098.0371,425.4785
110992,2870,252.2461,1040,RIGHT_1040_US,1,1,0,48,-2096.0156,427.5000
111032,2882,253.3008,1040,RIGHT_1040_US,1,1,0,48,-2094.9609,428.5547
111072,2873,252.5098,1040,RIGHT_1040_US,1,1,0,48,-2095.7520,427.7637
111112,2900,254.8828,1040,RIGHT_1040_US,1,1,0,48,-2093.3789,430.1367
111152,2899,254.7949,1040,RIGHT_1040_US,1,1,0,48,-2093.4668,430.0488
111192,2925,257.0801,1040,RIGHT_1040_US,1,1,0,48,-2091.1816,432.3340
111232,2926,257.1680,1040,RIGHT_1040_US,1,1,0,48,-2091.0938,432.4219
111272,2929,257.4316,1040,RIGHT_1040_US,1,1,0,48,-2090.8301,432.6855
111312,4095,359.9121,1040,RIGHT_1040_US,1,0,1,48,-2090.8301,432.6855
111352,2961,260.2441,1040,RIGHT_1040_US,1,1,0,48,-2088.0176,435.4980
111392,2976,261.5625,1040,RIGHT_1040_US,1,1,0,48,-2086.6992,436.8164
111432,2988,262.6172,1040,RIGHT_1040_US,1,1,0,48,-2085.6445,437.8711
111472,2993,263.0566,1040,RIGHT_1040_US,1,1,0,48,-2085.2051,438.3105
111512,2988,262.6172,1040,RIGHT_1040_US,1,1,0,48,-2085.6445,437.8711
111552,3024,265.7812,1040,RIGHT_1040_US,1,1,0,48,-2082.4805,441.0352
111592,3009,264.4629,1040,RIGHT_1040_US,1,1,0,48,-2083.7988,439.7168
111632,3021,265.5176,1040,RIGHT_1040_US,1,1,0,48,-2082.7441,440.7715
111672,3037,266.9238,1040,RIGHT_1040_US,1,1,0,48,-2081.3379,442.1777
111712,3059,268.8574,1040,RIGHT_1040_US,1,1,0,48,-2079.4043,444.1113
111752,3075,270.2637,1040,RIGHT_1040_US,1,1,0,48,-2077.9980,445.5176
111792,3087,271.3184,1040,RIGHT_1040_US,1,1,0,48,-2076.9434,446.5723
111832,3101,272.5488,1040,RIGHT_1040_US,1,1,0,48,-2075.7129,447.8027
111872,3095,272.0215,1040,RIGHT_1040_US,1,1,0,48,-2076.2402,447.2754
111912,3098,272.2852,1040,RIGHT_1040_US,1,1,0,48,-2075.9766,447.5391
111952,3108,273.1641,1040,RIGHT_1040_US,1,1,0,48,-2075.0977,448.4180
111992,3138,275.8008,1040,RIGHT_1040_US,1,1,0,48,-2072.4609,451.0547
112032,3132,275.2734,1040,RIGHT_1040_US,1,1,0,48,-2072.9883,450.5273
112072,3152,277.0312,1040,RIGHT_1040_US,1,1,0,48,-2071.2305,452.2852
112112,3170,278.6133,1040,RIGHT_1040_US,1,1,0,48,-2069.6484,453.8672
112152,3189,280.2832,1040,RIGHT_1040_US,1,1,0,48,-2067.9785,455.5371
112192,3198,281.0742,1040,RIGHT_1040_US,1,1,0,48,-2067.1875,456.3281
112232,3196,280.8984,1040,RIGHT_1040_US,1,1,0,48,-2067.3633,456.1523
112272,3209,282.0410,1040,RIGHT_1040_US,1,1,0,48,-2066.2207,457.2949
112312,3221,283.0957,1040,RIGHT_1040_US,1,1,0,48,-2065.1660,458.3496
112352,3232,284.0625,1040,RIGHT_1040_US,1,1,0,48,-2064.1992,459.3164
112392,3241,284.8535,1040,RIGHT_1040_US,1,1,0,48,-2063.4082,460.1074
112432,3262,286.6992,1040,RIGHT_1040_US,1,1,0,48,-2061.5625,461.9531
112472,3286,288.8086,1040,RIGHT_1040_US,1,1,0,48,-2059.4531,464.0625
112512,3301,290.1270,1040,RIGHT_1040_US,1,1,0,48,-2058.1348,465.3809
112552,3314,291.2695,1040,RIGHT_1040_US,1,1,0,48,-2056.9922,466.5234
112592,3314,291.2695,1040,RIGHT_1040_US,1,1,0,48,-2056.9922,466.5234
112632,3341,293.6426,1040,RIGHT_1040_US,1,1,0,48,-2054.6191,468.8965
112672,3336,293.2031,1040,RIGHT_1040_US,1,1,0,48,-2055.0586,468.4570
112712,3360,295.3125,1040,RIGHT_1040_US,1,1,0,48,-2052.9492,470.5664
112752,3358,295.1367,1040,RIGHT_1040_US,1,1,0,48,-2053.1250,470.3906
112792,3370,296.1914,1040,RIGHT_1040_US,1,1,0,48,-2052.0703,471.4453
112832,3405,299.2676,1040,RIGHT_1040_US,1,1,0,48,-2048.9941,474.5215
112872,3402,299.0039,1040,RIGHT_1040_US,1,1,0,48,-2049.2578,474.2578
112913,3430,301.4648,1040,RIGHT_1040_US,1,1,0,48,-2046.7969,476.7188
112952,3447,302.9590,1040,RIGHT_1040_US,1,1,0,48,-2045.3027,478.2129
112992,3442,302.5195,1040,RIGHT_1040_US,1,1,0,48,-2045.7422,477.7734
113032,3454,303.5742,1040,RIGHT_1040_US,1,1,0,48,-2044.6875,478.8281
113072,3482,306.0352,1040,RIGHT_1040_US,1,1,0,48,-2042.2266,481.2891
113112,3495,307.1777,1040,RIGHT_1040_US,1,1,0,48,-2041.0840,482.4316
113152,3500,307.6172,1040,RIGHT_1040_US,1,1,0,48,-2040.6445,482.8711
113192,3528,310.0781,1040,RIGHT_1040_US,1,1,0,48,-2038.1836,485.3320
113232,3535,310.6934,1040,RIGHT_1040_US,1,1,0,48,-2037.5684,485.9473
113272,3537,310.8691,1040,RIGHT_1040_US,1,1,0,48,-2037.3926,486.1230
113312,3574,314.1211,1040,RIGHT_1040_US,1,1,0,48,-2034.1406,489.3750
113352,3582,314.8242,1040,RIGHT_1040_US,1,1,0,48,-2033.4375,490.0781
